Category,Entity,Question,Answer
country,Brunei,"How long did Abdul Aziz Juned served as Grand Mufti of Brunei?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1096 days
country,Brunei,"How long did Hassanal Bolkiah served as Sultan of Brunei?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",3652 days
country,Brunei,How many people served as the Prime Minister of the Brunei?,1
country,Brunei,"Which person had the shortest tenure as the Prime Minister of the Brunei?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Hassanal Bolkiah
country,Brunei,What was the percentage decrease in Brunei's GDP nominal per capita from 2012 to 2018?,24.60%
country,Brunei,What was the percentage increase in Brunei's GDP nominal per capita from 2012 to 2022?,17.40%
country,Brunei,In which years was the Brunei's GDP nominal per capita the lowest?,2018
country,New_Zealand,Name the person(s) who served as the Monarch when Cindy Kiro was the Governor-General?,"Elizabeth II, Charles III"
country,New_Zealand,Name the person(s) who served as the Governor-General when Grant Robertson was the Deputy Prime Minister?,"Dame Patsy Reddy, Cindy Kiro"
country,New_Zealand,Name the person(s) who served as the Prime Minister when Bill English was the Deputy Prime Minister?,John Key
country,New_Zealand,Who was the Deputy Prime Minister when Monarch was Elizabeth II and Speaker of the House was Trevor Mallard?,"Winston Peters, Grant Robertson"
country,New_Zealand,Who was the Speaker of the House when Monarch was Elizabeth II and Prime Minister was John Key?,"Lockwood Smith, David Carter"
country,New_Zealand,Who was the Chief Justice when Governor-General was Dame Patsy Reddy and Deputy Prime Minister was Grant Robertson?,Dame Helen Winkelmann
country,New_Zealand,Which position did John Keyheld when Elizabeth II was Monarch?,Prime Minister
country,New_Zealand,Which position did Elizabeth IIheld when Trevor Mallard was Speaker of the House?,Monarch
country,New_Zealand,"How long did Trevor Mallard served as Speaker of the House of New Zealand?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1826 days
country,New_Zealand,"How long did Bill English served as Deputy Prime Minister of New Zealand?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",2192 days
country,New_Zealand,Who was the Governor-General of New Zealand before Cindy Kiro?,Dame Patsy Reddy
country,New_Zealand,Who was the Speaker of the House of New Zealand after Trevor Mallard?,Adrian Rurawhe
country,New_Zealand,Who was the Chief Justice of New Zealand after Dame Sian Elias?,Dame Helen Winkelmann
country,New_Zealand,How many people served as the Prime Minister of the New Zealand?,2
country,New_Zealand,"Which person had the longest tenure as the Prime Minister of the New Zealand?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",John Key
country,New_Zealand,What was the percentage decrease in New Zealand's GDP nominal per capita from 2019 to 2020?,7.10%
country,New_Zealand,In which years was the New Zealand's GDP PPP per capita the highest?,2022
country,Belgium,Name the person(s) who served as the King when Elio Di Rupo was the Prime Minister?,"King Philippe, Albert II"
country,Belgium,Name the person(s) who served as the King when Charles Michel was the Prime Minister?,King Philippe
country,Belgium,Which position did Elio Di Rupoheld when Albert II was King?,Prime Minister
country,Belgium,"How long did Alexander De Croo served as Prime Minister of Belgium?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1095 days
country,Belgium,"How long did Sophie Wilmès served as Prime Minister of Belgium?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",366 days
country,Belgium,Who was the Prime Minister of Belgium before Sophie Wilmès?,Charles Michel
country,Belgium,Who was the King of Belgium before King Philippe?,Albert II
country,Belgium,Who was the King of Belgium after Albert II?,King Philippe
country,Belgium,How many people served as the Prime Minister of the Belgium?,4
country,Belgium,"Which person had the shortest tenure as the King of the Belgium?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Albert II
country,Belgium,What was the percentage increase in Belgium's GDP PPP per capita from 2020 to 2022?,22.90%
country,Belgium,What was the percentage increase in Belgium's GDP nominal from 2014 to 2020?,103763.10%
country,Belgium,In which years was the Belgium's GDP nominal per capita the lowest?,2015
country,Belgium,In which years was the Belgium's Gini the highest?,"2011, 2012"
country,Seychelles,Name the person(s) who served as the Vice President when James Michel was the President?,"Danny Faure, Joseph Belmont"
country,Seychelles,Name the person(s) who served as the President when Ahmed Afif was the Vice President?,Wavel Ramkalawan
country,Seychelles,Name the person who first served as Vice President and then later as President?,Danny Faure
country,Seychelles,Which position did Danny Faureheld when Vincent Meriton was Vice President?,President
country,Seychelles,"How long did Joseph Belmont served as Vice President of Seychelles?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1096 days
country,Seychelles,"How long did Danny Faure served as President of Seychelles?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1461 days
country,Seychelles,Who was the President of Seychelles before Danny Faure?,James Michel
country,Seychelles,Who was the Vice President of Seychelles before Danny Faure?,Joseph Belmont
country,Seychelles,Who was the President of Seychelles after Danny Faure?,Wavel Ramkalawan
country,Seychelles,How many people served as the President of the Seychelles?,3
country,Seychelles,"Which person had the shortest tenure as the President of the Seychelles?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Wavel Ramkalawan
country,Seychelles,"Which person had the shortest tenure as the Vice President of the Seychelles?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Ahmed Afif
country,Seychelles,What was the percentage increase in Seychelles's GDP PPP from 2018 to 2022?,20.00%
country,Seychelles,In which years was the Seychelles's GDP PPP per capita the highest?,2022
country,Seychelles,In which years was the Seychelles's GDP PPP per capita the lowest?,2007
country,Australia,Name the person(s) who served as the Senate President when Elizabeth II was the Monarch?,"Scott Ryan, Slade Brockman, Stephen Parry"
country,Australia,Name the person(s) who served as the Monarch when Warren Truss was the Deputy Prime Minister?,Elizabeth II
country,Australia,Who was the Chief Justice when Monarch was Charles III and Prime Minister was Anthony Albanese?,"Susan Kiefel, Stephen Gageler"
country,Australia,Who was the Chief Justice when Monarch was Elizabeth II and Governor General was Sir Peter Cosgrove?,"Susan Kiefel, Robert French"
country,Australia,Who was the Governor General when Deputy Prime Minister was Richard Marles and House Speaker was Milton Dick?,David Hurley
country,Australia,Which position did Michael McCormackheld when David Hurley was Governor General?,Deputy Prime Minister
country,Australia,"How long did Warren Truss served as Deputy Prime Minister of Australia?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1096 days
country,Australia,Who was the House Speaker of Australia before Milton Dick?,Andrew Wallace
country,Australia,Who was the Senate President of Australia before Sue Lines?,Slade Brockman
country,Australia,Who was the Senate President of Australia after Slade Brockman?,Sue Lines
country,Australia,Who was the House Speaker of Australia after Andrew Wallace?,Milton Dick
country,Australia,How many people served as the Senate President of the Australia?,4
country,Australia,"Which person had the shortest tenure as the Governor General of the Australia?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",David Hurley
country,Australia,"Which person had the shortest tenure as the Prime Minister of the Australia?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Anthony Albanese
country,Australia,What was the percentage increase in Australia's Gini from 2018 to 2020?,1.20%
country,Australia,What was the percentage increase in Australia's HDI from 2018 to 2023?,1.30%
country,Australia,In which years was the Australia's GDP nominal the highest?,2022
country,Australia,In which years was the Australia's Gini the lowest?,"2022, 2023, 2021"
country,Sri_Lanka,Name the person(s) who served as the Chief Justice when Ranil Wickremesinghe was the Prime Minister?,"Nalin Perera, K. Sripavan"
country,Sri_Lanka,Name the person(s) who served as the Prime Minister when Mohan Peiris  was the Chief Justice?,D. M. Jayaratne
country,Sri_Lanka,Name the person(s) who served as the Speaker of the Parliament when K. Sripavan was the Chief Justice?,Karu Jayasuriya
country,Sri_Lanka,Who was the Chief Justice when President was Maithripala Sirisena and Speaker of the Parliament was Karu Jayasuriya?,"Nalin Perera, K. Sripavan"
country,Sri_Lanka,Who was the Chief Justice when President was Maithripala Sirisena and Prime Minister was Ranil Wickremesinghe?,"Nalin Perera, K. Sripavan"
country,Sri_Lanka,Who was the Speaker of the Parliament when President was Mahinda Rajapaksa and Prime Minister was D. M. Jayaratne?,Chamal Rajapaksa
country,Sri_Lanka,Name the person who first served as Prime Minister and then later as President?,Ranil Wickremesinghe
country,Sri_Lanka,Name the person who first served as President and then later as Prime Minister?,Mahinda Rajapaksa
country,Sri_Lanka,Which position did Mahinda Yapa Abeywardena held when Mahinda Rajapaksa was Prime Minister?,Speaker of the Parliament
country,Sri_Lanka,Which position did Maithripala Sirisenaheld when Nalin Perera was Chief Justice?,President
country,Sri_Lanka,"How long did Ranil Wickremesinghe served as Prime Minister of Sri Lanka?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1461 days
country,Sri_Lanka,"How long did D. M. Jayaratne served as Prime Minister of Sri Lanka?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1096 days
country,Sri_Lanka,Who was the Speaker of the Parliament of Sri Lanka before Karu Jayasuriya?,Chamal Rajapaksa
country,Sri_Lanka,Who was the Chief Justice of Sri Lanka after Mohan Peiris ?,K. Sripavan
country,Sri_Lanka,Who was the Prime Minister of Sri Lanka after Ranil Wickremesinghe?,Mahinda Rajapaksa
country,Sri_Lanka,How many people served as the President of the Sri Lanka?,4
country,Sri_Lanka,How many people served as the Prime Minister of the Sri Lanka?,4
country,Sri_Lanka,"Which person had the longest tenure as the Chief Justice of the Sri Lanka?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Mohan Peiris 
country,Sri_Lanka,What was the percentage increase in Sri Lanka's HDI from 2020 to 2022?,0.30%
country,Sri_Lanka,In which years was the Sri Lanka's HDI the highest?,"2022, 2021"
country,Sri_Lanka,In which years was the Sri Lanka's GDP nominal per capita the lowest?,2013
country,Laos,Name the person(s) who served as the Prime Minister when Saysomphone Phomvihane was the President of the National Assembly?,"Phankham Viphavanh, Sonexay Siphandone"
country,Laos,Name the person(s) who served as the President when Pany Yathotu was the President of the National Assembly?,Choummaly Sayasone
country,Laos,Name the person(s) who served as the President when Bounthong Chitmany was the Vice President?,Thongloun Sisoulith
country,Laos,Who was the Prime Minister when Vice President was Bounthong Chitmany and President of the National Assembly was Saysomphone Phomvihane?,"Phankham Viphavanh, Sonexay Siphandone"
country,Laos,Who was the President of the National Assembly when Prime Minister was Thongsing Thammavong and Vice President was Bounnhang Vorachit?,"Pany Yathotou, Pany Yathotu"
country,Laos,Who was the President of the National Assembly when Prime Minister was Thongloun Sisoulith and Vice President was Phankham Viphavanh?,Pany Yathotou
country,Laos,Name the person who first served as Prime Minister and then later as President?,Thongloun Sisoulith
country,Laos,Which position did Phankham Viphavanhheld when Bounthong Chitmany was Vice President?,Prime Minister
country,Laos,"How long did Thongloun Sisoulith served as President of Laos?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",365 days
country,Laos,"How long did Phankham Viphavanh served as Vice President of Laos?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1826 days
country,Laos,Who was the President of the National Assembly of Laos before Saysomphone Phomvihane?,Pany Yathotou
country,Laos,Who was the President of the National Assembly of Laos after Pany Yathotu?,Pany Yathotou
country,Laos,Who was the President of Laos after Bounnhang Vorachith?,Thongloun Sisoulith
country,Laos,How many people served as the President of the National Assembly of the Laos?,6
country,Laos,"Which person had the longest tenure as the President of the Laos?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Choummaly Sayasone
country,Laos,What was the percentage increase in Laos's GDP PPP from 2011 to 2020?,271.70%
country,Laos,In which years was the Laos's GDP PPP the lowest?,2011
country,Laos,In which years was the Laos's GDP PPP per capita the highest?,2023
country,Jamaica,Name the person(s) who served as the Chief Justice when Tom Tavares-Finson was the Senate President?,"Bryan Sykes, Zaila McCalla"
country,Jamaica,Name the person(s) who served as the Prime Minister when Patrick Allen was the Governor-General?,Andrew Holness
country,Jamaica,Name the person(s) who served as the Opposition Leader when Bruce Golding was the Prime Minister?,Portia Simpson-Miller
country,Jamaica,Who was the Chief Justice when Monarch was Elizabeth II and House Speaker was Marisa Dalrymple-Philibert?,"Bryan Sykes, Zaila McCalla"
country,Jamaica,Who was the Senate President when Governor-General was Patrick Allen and House Speaker was Marisa Dalrymple-Philibert?,"Tom Tavares-Finson, Oswald Harding"
country,Jamaica,Who was the Senate President when Prime Minister was Bruce Golding and Chief Justice was Zaila McCalla?,Oswald Harding
country,Jamaica,Which position did Bruce Goldingheld when Zaila McCalla was Chief Justice?,Prime Minister
country,Jamaica,Which position did Zaila McCallaheld when Marisa Dalrymple-Philibert was House Speaker?,Chief Justice
country,Jamaica,"How long did Peter Phillips served as Opposition Leader of Jamaica?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",731 days
country,Jamaica,"How long did Portia Simpson-Miller served as Opposition Leader of Jamaica?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",4018 days
country,Jamaica,Who was the House Speaker of Jamaica before Marisa Dalrymple-Philibert?,"Delroy Chuck, Pearnel Charles"
country,Jamaica,Who was the House Speaker of Jamaica after Delroy Chuck?,Marisa Dalrymple-Philibert
country,Jamaica,Who was the Opposition Leader of Jamaica after Peter Phillips?,Mark Golding
country,Jamaica,How many people served as the Governor-General of the Jamaica?,2
country,Jamaica,"Which person had the longest tenure as the Chief Justice of the Jamaica?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Zaila McCalla
country,Jamaica,What was the percentage increase in Jamaica's GDP nominal per capita from 2007 to 2011?,37.80%
country,Jamaica,What was the percentage increase in Jamaica's GDP PPP per capita from 2018 to 2020?,1.50%
country,Jamaica,In which years was the Jamaica's GDP PPP per capita the highest?,2023
country,Jamaica,In which years was the Jamaica's GDP PPP the lowest?,2007
country,Belize,Name the person(s) who served as the Monarch when Dean Barrow was the Prime Minister?,Elizabeth II
country,Belize,Who was the Governor-General when Monarch was Elizabeth II and Prime Minister was Dean Barrow?,Colville Young
country,Belize,Which position did Colville Youngheld when Elizabeth II was Monarch?,Governor-General
country,Belize,Which position did Dean Barrowheld when Elizabeth II was Monarch?,Prime Minister
country,Belize,"How long did Dean Barrow served as Prime Minister of Belize?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",2557 days
country,Belize,"How long did Elizabeth II served as Monarch of Belize?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",2557 days
country,Belize,How many people served as the Monarch of the Belize?,1
country,Belize,"Which person had the shortest tenure as the Prime Minister of the Belize?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Dean Barrow
country,Belize,What was the percentage increase in Belize's HDI from 2015 to 2020?,0.70%
country,Belize,What was the percentage decrease in Belize's GDP PPP per capita from 2013 to 2019?,1.90%
country,Belize,In which years was the Belize's GDP nominal the highest?,2020
country,Belize,In which years was the Belize's GDP nominal per capita the highest?,2019
country,Colombia,Name the person(s) who served as the President of the Congress when Marta Lucía Ramírez was the Vice President?,"Arturo Char Chaljub, Juan Diego Gómez, Ernesto Macías Tovar"
country,Colombia,Name the person(s) who served as the Vice President when Ernesto Macías Tovar was the President of the Congress?,Marta Lucía Ramírez
country,Colombia,Who was the President of the Congress when President was Gustavo Petro and Vice President was Francia Márquez?,"Roy Barreras, Alexander López Maya"
country,Colombia,Who was the President of the Congress when President was Iván Duque Márquez and Vice President was Marta Lucía Ramírez?,"Arturo Char Chaljub, Juan Diego Gómez, Ernesto Macías Tovar"
country,Colombia,Who was the Vice President when President was Juan Manuel Santos and President of the Congress was Mauricio Lizcano?,Germán Vargas Lleras
country,Colombia,Which position did Gustavo Petroheld when Alexander López Maya was President of the Congress?,President
country,Colombia,Which position did Ernesto Macías Tovarheld when Marta Lucía Ramírez was Vice President?,President of the Congress
country,Colombia,"How long did Arturo Char Chaljub served as President of the Congress of Colombia?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",365 days
country,Colombia,Who was the President of the Congress of Colombia before Arturo Char Chaljub?,Ernesto Macías Tovar
country,Colombia,Who was the President of the Congress of Colombia after Luis Fernando Velasco?,Mauricio Lizcano
country,Colombia,How many people served as the Vice President of the Colombia?,3
country,Colombia,"Which person had the longest tenure as the President of the Congress of the Colombia?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Ernesto Macías Tovar
country,Colombia,What was the percentage increase in Colombia's GDP nominal from 2016 to 2020?,40.20%
country,Colombia,What was the percentage increase in Colombia's HDI from 2014 to 2023?,5.80%
country,Colombia,In which years was the Colombia's GDP PPP per capita the highest?,2023
country,Hungary,Name the person(s) who served as the President when Viktor Orbán was the Prime Minister?,"János Áder, Katalin Novák"
country,Hungary,Name the person(s) who served as the President when László Kövér was the Speaker of the National Assembly?,"János Áder, Katalin Novák"
country,Hungary,Name the person(s) who served as the Speaker of the National Assembly when Katalin Novák was the President?,László Kövér
country,Hungary,Who was the President when Prime Minister was Viktor Orbán and Speaker of the National Assembly was László Kövér?,"János Áder, Katalin Novák"
country,Hungary,Who was the Speaker of the National Assembly when President was János Áder and Prime Minister was Viktor Orbán?,László Kövér
country,Hungary,Which position did Viktor Orbánheld when László Kövér was Speaker of the National Assembly?,Prime Minister
country,Hungary,"How long did János Áder served as President of Hungary?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1826 days
country,Hungary,Who was the President of Hungary before Katalin Novák?,János Áder
country,Hungary,Who was the President of Hungary after János Áder?,Katalin Novák
country,Hungary,How many people served as the Speaker of the National Assembly of the Hungary?,1
country,Hungary,How many people served as the Prime Minister of the Hungary?,1
country,Hungary,"Which person had the shortest tenure as the President of the Hungary?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Katalin Novák
country,Hungary,"Which person had the longest tenure as the Speaker of the National Assembly of the Hungary?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",László Kövér
country,Hungary,What was the percentage increase in Hungary's GDP nominal per capita from 2019 to 2020?,9.60%
country,Hungary,In which years was the Hungary's HDI the lowest?,2017
country,South_Africa,Name the person(s) who served as the Speaker of the National Assembly when Mogoeng Mogoeng was the Chief Justice?,"Baleka Mbete, Thandi Modise, Max Sisulu"
country,South_Africa,Name the person(s) who served as the NCOP Chairman when Kgalema Motlanthe was the Deputy President?,M. J. Mahlangu
country,South_Africa,Name the person(s) who served as the President when Max Sisulu was the Speaker of the National Assembly?,Jacob Zuma
country,South_Africa,Who was the Chief Justice when President was Cyril Ramaphosa and Deputy President was David Mabuza?,"Mogoeng Mogoeng, Raymond Zondo"
country,South_Africa,Who was the Deputy President when President was Cyril Ramaphosa and Chief Justice was Mogoeng Mogoeng?,David Mabuza
country,South_Africa,Name the person who first served as Deputy President and then later as President?,Cyril Ramaphosa
country,South_Africa,Which position did Cyril Ramaphosaheld when Thandi Modise was Speaker of the National Assembly?,President
country,South_Africa,"How long did M. J. Mahlangu served as NCOP Chairman of South Africa?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1096 days
country,South_Africa,"How long did Cyril Ramaphosa served as President of South Africa?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1826 days
country,South_Africa,Who was the President of South Africa before Cyril Ramaphosa?,Jacob Zuma
country,South_Africa,Who was the Deputy President of South Africa after Kgalema Motlanthe?,Cyril Ramaphosa
country,South_Africa,Who was the Chief Justice of South Africa after Mogoeng Mogoeng?,Raymond Zondo
country,South_Africa,How many people served as the President of the South Africa?,2
country,South_Africa,How many people served as the Deputy President of the South Africa?,4
country,South_Africa,"Which person had the shortest tenure as the Deputy President of the South Africa?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Vacant
country,South_Africa,"Which person had the longest tenure as the Deputy President of the South Africa?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",David Mabuza
country,South_Africa,What was the percentage increase in South Africa's HDI from 2019 to 2023?,1.10%
country,South_Africa,What was the percentage decrease in South Africa's GDP PPP from 2019 to 2020?,12.60%
country,South_Africa,In which years was the South Africa's Gini the highest?,2011
country,Bulgaria,Name the person(s) who served as the Chairperson of the National Assembly when Iliana Iotova was the Vice President?,"Tsveta Karayancheva, Nikola Minchev"
country,Bulgaria,Name the person(s) who served as the President when Kiril Petkov was the Prime Minister?,Rumen Radev
country,Bulgaria,Who was the Chairperson of the National Assembly when President was Rumen Radev and Vice President was Iliana Iotova?,"Tsveta Karayancheva, Nikola Minchev"
country,Bulgaria,Who was the Prime Minister when President was Rumen Radev and Chairperson of the National Assembly was Tsveta Karayancheva?,Boyko Borisov
country,Bulgaria,Which position did Iliana Iotovaheld when Kiril Petkov was Prime Minister?,Vice President
country,Bulgaria,Which position did Margarita Popovaheld when Tsetska Tsacheva was Chairperson of the National Assembly?,Vice President
country,Bulgaria,"How long did Georgi Pirinski served as Chairperson of the National Assembly of Bulgaria?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",2557 days
country,Bulgaria,"How long did Margarita Popova served as Vice President of Bulgaria?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",1461 days
country,Bulgaria,Who was the President of Bulgaria before Rumen Radev?,Rosen Plevneliev
country,Bulgaria,Who was the President of Bulgaria before Rosen Plevneliev?,Georgi Parvanov
country,Bulgaria,Who was the President of Bulgaria after Rosen Plevneliev?,Rumen Radev
country,Bulgaria,Who was the Chairperson of the National Assembly of Bulgaria after Georgi Pirinski?,Tsetska Tsacheva
country,Bulgaria,How many people served as the Vice President of the Bulgaria?,3
country,Bulgaria,"Which person had the longest tenure as the Prime Minister of the Bulgaria?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Sergei Stanishev
country,Bulgaria,What was the percentage increase in Bulgaria's GDP PPP per capita from 2019 to 2020?,6.30%
country,Bulgaria,In which years was the Bulgaria's GDP PPP the highest?,2020
country,Bulgaria,In which years was the Bulgaria's GDP nominal the lowest?,2007
country,Panama,Name the person(s) who served as the Vice President when Juan Carlos Varela was the President?,Isabel Saint Malo
country,Panama,Name the person(s) who served as the President when Isabel Saint Malo was the Vice President?,Juan Carlos Varela
country,Panama,Name the person who first served as Vice President and then later as President?,Juan Carlos Varela
country,Panama,Which position did Ricardo Martinelliheld when Juan Carlos Varela was Vice President?,President
country,Panama,Which position did Isabel Saint Maloheld when Juan Carlos Varela was President?,Vice President
country,Panama,"How long did Juan Carlos Varela served as President of Panama?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",2557 days
country,Panama,Who was the President of Panama before Laurentino Cortizo?,Juan Carlos Varela
country,Panama,Who was the Vice President of Panama after Juan Carlos Varela?,Isabel Saint Malo
country,Panama,How many people served as the President of the Panama?,3
country,Panama,How many people served as the Vice President of the Panama?,3
country,Panama,"Which person had the shortest tenure as the President of the Panama?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Laurentino Cortizo
country,Panama,"Which person had the longest tenure as the Vice President of the Panama?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Isabel Saint Malo
country,Panama,What was the percentage increase in Panama's GDP nominal per capita from 2012 to 2015?,24.40%
country,Panama,What was the percentage increase in Panama's GDP PPP per capita from 2015 to 2019?,47.40%
country,Panama,In which years was the Panama's GDP nominal per capita the lowest?,2012
country,Panama,In which years was the Panama's GDP nominal the highest?,2017
country,Georgia_(country),Name the person(s) who served as the Prime Minister when Salome Zurabishvili was the President?,"Mamuka Bakhtadze, Giorgi Gakharia"
country,Georgia_(country),Name the person(s) who served as the President when David Usupashvili was the Chairperson of the Parliament?,Giorgi Margvelashvili
country,Georgia_(country),Name the person(s) who served as the President when Davit Usupashvili was the Chairperson of the Parliament?,Giorgi Margvelashvili
country,Georgia_(country),Who was the President when Chairperson of the Parliament was Irakli Kobakhidze and Prime Minister was Mamuka Bakhtadze?,"Giorgi Margvelashvili, Salome Zurabishvili"
country,Georgia_(country),Who was the Chairperson of the Parliament when President was Giorgi Margvelashvili and Prime Minister was Giorgi Kvirikashvili?,"David Usupashvili, Irakli Kobakhidze"
country,Georgia_(country),Who was the Prime Minister when President was Giorgi Margvelashvili and Chairperson of the Parliament was Davit Usupashvili?,Irakli Garibashvili
country,Georgia_(country),Who was the Prime Minister when President was Salome Zurabishvili and Chairperson of the Parliament was Archil Talakvadze?,Giorgi Gakharia
country,Georgia_(country),Which position did Giorgi Margvelashviliheld when Mamuka Bakhtadze was Prime Minister?,President
country,Georgia_(country),Which position did David Usupashviliheld when Giorgi Kvirikashvili was Prime Minister?,Chairperson of the Parliament
country,Georgia_(country),"How long did Davit Usupashvili served as Chairperson of the Parliament of Georgia (country)?(Answer in the number of days.) (Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",731 days
country,Georgia_(country),Who was the Chairperson of the Parliament of Georgia (country) before David Usupashvili?,Davit Usupashvili
country,Georgia_(country),Who was the Prime Minister of Georgia (country) after Giorgi Gakharia?,Irakli Garibashvili
country,Georgia_(country),How many people served as the President of the Georgia (country)?,3
country,Georgia_(country),How many people served as the Chairperson of the Parliament of the Georgia (country)?,4
country,Georgia_(country),"Which person had the shortest tenure as the Prime Minister of the Georgia (country)?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Giorgi Gakharia
country,Georgia_(country),"Which person had the longest tenure as the President of the Georgia (country)?(Assume that tenure for a position starts when the person appears in the timeline in that role and ends when either the timeline ends, or someone else replaces him.)",Giorgi Margvelashvili
country,Georgia_(country),What was the percentage decrease in Georgia (country)'s Gini from 2017 to 2019?,1.60%
country,Georgia_(country),What was the percentage increase in Georgia (country)'s GDP PPP per capita from 2017 to 2019?,16.60%
country,Georgia_(country),In which years was the Georgia (country)'s GDP nominal the highest?,2023
country,Georgia_(country),In which years was the Georgia (country)'s GDP nominal per capita the lowest?,2014
country,Greece,Name the person(s) who served as the Speaker of the Parliament when Prokopis Pavlopoulos was the President?,"Nikos Voutsis, Konstantinos Tasoulas"
country,Greece,Name the person(s) who served as the President when Aggeliki Aliferopoulou was the President of the Supreme Court?,Prokopis Pavlopoulos
country,Greece,Who was the President of the Supreme Court when President was Katerina Sakellaropoulou and Prime Minister was Kyriakos Mitsotakis?,"Ioanna Klapa, Maria Georgiou"
